"JOB_NAME","COBALT_JOBID","MACHINE_NAME","QUEUED_TIMESTAMP","QUEUED_DATE_ID","START_TIMESTAMP","START_DATE_ID","END_TIMESTAMP","END_DATE_ID","USERNAME_GENID","PROJECT_NAME_GENID","QUEUE_NAME","WALLTIME_SECONDS","RUNTIME_SECONDS","NODES_USED","NODES_REQUESTED","CORES_USED","CORES_REQUESTED","LOCATION","EXIT_STATUS","ELIGIBLE_WAIT_SECONDS","ELIGIBLE_WAIT_FACTOR","QUEUED_WAIT_SECONDS","QUEUED_WAIT_FACTOR","REQUESTED_CORE_HOURS","USED_CORE_HOURS","CAPABILITY_USAGE_CORE_HOURS","NONCAPABILITY_USAGE_CORE_HOURS","BUCKETS3_A_USAGE_CORE_HOURS","BUCKETS3_B_USAGE_CORE_HOURS","BUCKETS3_C_USAGE_CORE_HOURS","MACHINE_PARTITION","EXIT_CODE","MODE","RESID","DATA_LOAD_STATUS","CAPABILITY","SIZE_BUCKETS3","PERCENTILE","NUM_TASKS_SUBBLOCK","NUM_TASKS_CONSECUTIVE","NUM_TASKS_MULTILOCATION","NUM_TASKS_SINGLE","COBALT_NUM_TASKS","IS_SINGLE","IS_CONSECUTIVE","IS_MULTILOCATION","IS_SUBBLOCK","IS_SUBBLOCK_ONLY","IS_MULTILOCATION_ONLY","IS_MULTILOCATION_SUBBLOCK","IS_CONSECUTIVE_ONLY","IS_SINGLE_ONLY","IS_NO_TASKS","IS_OTHER","OVERBURN_CORE_HOURS","IS_OVERBURN"
"669146.intrepid",669146,"intrepid","2014-01-10 23:58:43",20140110,"2014-01-18 01:32:24",20140118,"2014-01-19 07:34:38",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108134.0000","512.00","512.00","2048.00","2048.00","ANL-R01-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61516.2166","0.0000","0.0000","61516.2166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669157.intrepid",669157,"intrepid","2014-01-10 23:58:49",20140110,"2014-01-18 01:33:13",20140118,"2014-01-19 07:35:31",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108138.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61518.5000","0.0000","0.0000","61518.5000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669148.intrepid",669148,"intrepid","2014-01-10 23:58:48",20140110,"2014-01-18 01:33:59",20140118,"2014-01-19 07:36:54",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108175.0000","512.00","512.00","2048.00","2048.00","ANL-R05-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61539.5500","0.0000","0.0000","61539.5500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669150.intrepid",669150,"intrepid","2014-01-10 23:58:48",20140110,"2014-01-18 01:34:48",20140118,"2014-01-19 07:37:41",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108173.0000","512.00","512.00","2048.00","2048.00","ANL-R07-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61538.4166","0.0000","0.0000","61538.4166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669147.intrepid",669147,"intrepid","2014-01-10 23:58:43",20140110,"2014-01-18 01:35:38",20140118,"2014-01-19 07:39:18",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108220.0000","512.00","512.00","2048.00","2048.00","ANL-R00-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61565.1500","0.0000","0.0000","61565.1500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669154.intrepid",669154,"intrepid","2014-01-10 23:58:49",20140110,"2014-01-18 01:36:26",20140118,"2014-01-19 07:40:05",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108219.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61564.5833","0.0000","0.0000","61564.5833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669158.intrepid",669158,"intrepid","2014-01-10 23:58:50",20140110,"2014-01-18 01:37:17",20140118,"2014-01-19 07:40:55",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108218.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61564.0166","0.0000","0.0000","61564.0166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669156.intrepid",669156,"intrepid","2014-01-10 23:58:49",20140110,"2014-01-18 01:38:04",20140118,"2014-01-19 07:41:07",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108183.0000","512.00","512.00","2048.00","2048.00","ANL-R01-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61544.1000","0.0000","0.0000","61544.1000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669159.intrepid",669159,"intrepid","2014-01-10 23:58:51",20140110,"2014-01-18 01:38:55",20140118,"2014-01-19 07:42:32",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108217.0000","512.00","512.00","2048.00","2048.00","ANL-R07-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61563.4333","0.0000","0.0000","61563.4333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669153.intrepid",669153,"intrepid","2014-01-10 23:58:49",20140110,"2014-01-18 01:40:32",20140118,"2014-01-19 07:43:09",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108157.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61529.3000","0.0000","0.0000","61529.3000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669161.intrepid",669161,"intrepid","2014-01-10 23:58:51",20140110,"2014-01-18 01:41:21",20140118,"2014-01-19 07:44:08",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108167.0000","512.00","512.00","2048.00","2048.00","ANL-R05-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61535.0000","0.0000","0.0000","61535.0000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669164.intrepid",669164,"intrepid","2014-01-10 23:58:53",20140110,"2014-01-18 01:42:55",20140118,"2014-01-19 07:44:57",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108122.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61509.4000","0.0000","0.0000","61509.4000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669160.intrepid",669160,"intrepid","2014-01-10 23:58:51",20140110,"2014-01-18 01:42:09",20140118,"2014-01-19 07:45:35",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108206.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61557.1833","0.0000","0.0000","61557.1833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669234.intrepid",669234,"intrepid","2014-01-13 20:44:58",20140113,"2014-01-18 01:43:41",20140118,"2014-01-19 07:46:25",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","108164.0000","512.00","512.00","2048.00","2048.00","ANL-R00-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61533.2833","0.0000","0.0000","61533.2833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669243.intrepid",669243,"intrepid","2014-01-13 20:45:02",20140113,"2014-01-19 07:42:23",20140119,"2014-01-19 18:19:00",20140119,29946708553445,27857609013029,"R.the_end","108000.0000","38197.0000","512.00","512.00","2048.00","2048.00","ANL-R07-M1-512",1,0,0,0,0,"0.0000","0.0000","0.0000","21729.8333","0.0000","0.0000","21729.8333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669240.intrepid",669240,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-18 20:42:34",20140118,"2014-01-20 02:44:45",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108131.0000","512.00","512.00","2048.00","2048.00","ANL-R15-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61514.5166","0.0000","0.0000","61514.5166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669247.intrepid",669247,"intrepid","2014-01-13 20:45:03",20140113,"2014-01-18 20:44:02",20140118,"2014-01-20 02:45:49",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108107.0000","512.00","512.00","2048.00","2048.00","ANL-R15-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61500.8666","0.0000","0.0000","61500.8666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669265.intrepid",669265,"intrepid","2014-01-13 20:45:18",20140113,"2014-01-18 20:44:47",20140118,"2014-01-20 02:47:12",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108145.0000","512.00","512.00","2048.00","2048.00","ANL-R10-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61522.4833","0.0000","0.0000","61522.4833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669242.intrepid",669242,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-18 20:45:29",20140118,"2014-01-20 02:48:10",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108161.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61531.5833","0.0000","0.0000","61531.5833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669246.intrepid",669246,"intrepid","2014-01-13 20:45:03",20140113,"2014-01-18 20:46:13",20140118,"2014-01-20 02:48:37",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108144.0000","512.00","512.00","2048.00","2048.00","ANL-R10-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61521.9166","0.0000","0.0000","61521.9166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669248.intrepid",669248,"intrepid","2014-01-13 20:45:03",20140113,"2014-01-18 20:46:59",20140118,"2014-01-20 02:49:29",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108150.0000","512.00","512.00","2048.00","2048.00","ANL-R11-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61525.3333","0.0000","0.0000","61525.3333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669286.intrepid",669286,"intrepid","2014-01-13 20:45:21",20140113,"2014-01-18 20:47:45",20140118,"2014-01-20 02:50:15",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108150.0000","512.00","512.00","2048.00","2048.00","ANL-R14-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61525.3333","0.0000","0.0000","61525.3333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669238.intrepid",669238,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-19 07:33:41",20140119,"2014-01-20 13:37:11",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108210.0000","512.00","512.00","2048.00","2048.00","ANL-R03-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61559.4666","0.0000","0.0000","61559.4666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669233.intrepid",669233,"intrepid","2014-01-13 20:44:58",20140113,"2014-01-19 07:34:28",20140119,"2014-01-20 13:37:25",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108177.0000","512.00","512.00","2048.00","2048.00","ANL-R03-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61540.6833","0.0000","0.0000","61540.6833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669239.intrepid",669239,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-19 07:35:17",20140119,"2014-01-20 13:37:57",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108160.0000","512.00","512.00","2048.00","2048.00","ANL-R01-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61531.0166","0.0000","0.0000","61531.0166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669253.intrepid",669253,"intrepid","2014-01-13 20:45:03",20140113,"2014-01-19 07:36:05",20140119,"2014-01-20 13:38:10",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108125.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61511.1000","0.0000","0.0000","61511.1000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669235.intrepid",669235,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-19 07:37:40",20140119,"2014-01-20 13:39:35",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108115.0000","512.00","512.00","2048.00","2048.00","ANL-R05-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61505.4166","0.0000","0.0000","61505.4166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669241.intrepid",669241,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-19 07:38:29",20140119,"2014-01-20 13:40:37",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108128.0000","512.00","512.00","2048.00","2048.00","ANL-R07-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61512.8166","0.0000","0.0000","61512.8166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669231.intrepid",669231,"intrepid","2014-01-13 20:44:57",20140113,"2014-01-19 07:39:17",20140119,"2014-01-20 13:42:02",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108165.0000","512.00","512.00","2048.00","2048.00","ANL-R00-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61533.8666","0.0000","0.0000","61533.8666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669251.intrepid",669251,"intrepid","2014-01-13 20:45:03",20140113,"2014-01-19 07:40:04",20140119,"2014-01-20 13:43:01",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108177.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61540.6833","0.0000","0.0000","61540.6833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669236.intrepid",669236,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-19 07:40:53",20140119,"2014-01-20 13:43:30",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108157.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61529.3000","0.0000","0.0000","61529.3000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669237.intrepid",669237,"intrepid","2014-01-13 20:45:00",20140113,"2014-01-19 07:41:38",20140119,"2014-01-20 13:44:19",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108161.0000","512.00","512.00","2048.00","2048.00","ANL-R01-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61531.5833","0.0000","0.0000","61531.5833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669256.intrepid",669256,"intrepid","2014-01-13 20:45:13",20140113,"2014-01-19 07:43:08",20140119,"2014-01-20 13:45:20",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108132.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61515.0833","0.0000","0.0000","61515.0833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669232.intrepid",669232,"intrepid","2014-01-13 20:44:58",20140113,"2014-01-19 07:44:43",20140119,"2014-01-20 13:46:57",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108134.0000","512.00","512.00","2048.00","2048.00","ANL-R05-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61516.2166","0.0000","0.0000","61516.2166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669230.intrepid",669230,"intrepid","2014-01-13 20:44:56",20140113,"2014-01-19 07:45:26",20140119,"2014-01-20 13:48:36",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108190.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61548.0833","0.0000","0.0000","61548.0833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669244.intrepid",669244,"intrepid","2014-01-13 20:45:02",20140113,"2014-01-19 07:46:12",20140119,"2014-01-20 13:49:26",20140120,29946708553445,27857609013029,"R.the_end","108000.0000","108194.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","61550.3500","0.0000","0.0000","61550.3500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669337.intrepid",669337,"intrepid","2014-01-20 22:01:26",20140120,"2014-01-20 22:30:23",20140120,"2014-01-20 22:43:10",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","767.0000","512.00","512.00","2048.00","2048.00","ANL-R05-M0-512",0,0,0,0,0,"0.0000","0.0000","0.0000","436.3333","0.0000","0.0000","436.3333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669341.intrepid",669341,"intrepid","2014-01-20 22:01:26",20140120,"2014-01-20 22:45:25",20140120,"2014-01-20 22:49:09",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","224.0000","512.00","512.00","2048.00","2048.00","ANL-R00-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","127.4166","0.0000","0.0000","127.4166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669388.intrepid",669388,"intrepid","2014-01-20 22:03:28",20140120,"2014-01-20 23:19:24",20140120,"2014-01-20 23:21:38",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","134.0000","512.00","512.00","2048.00","2048.00","ANL-R00-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","76.2166","0.0000","0.0000","76.2166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669346.intrepid",669346,"intrepid","2014-01-20 22:01:31",20140120,"2014-01-20 23:13:57",20140120,"2014-01-20 23:21:57",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","480.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","273.0666","0.0000","0.0000","273.0666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669496.intrepid",669496,"intrepid","2014-01-20 22:17:37",20140120,"2014-01-20 23:24:35",20140120,"2014-01-20 23:27:00",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","145.0000","512.00","512.00","2048.00","2048.00","ANL-R00-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","82.4833","0.0000","0.0000","82.4833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669482.intrepid",669482,"intrepid","2014-01-20 22:16:33",20140120,"2014-01-20 23:24:02",20140120,"2014-01-20 23:31:38",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","456.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","259.4000","0.0000","0.0000","259.4000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669591.intrepid",669591,"intrepid","2014-01-20 22:19:23",20140120,"2014-01-20 23:32:22",20140120,"2014-01-20 23:40:20",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","478.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","271.9166","0.0000","0.0000","271.9166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669554.intrepid",669554,"intrepid","2014-01-20 22:18:36",20140120,"2014-01-20 23:41:03",20140120,"2014-01-20 23:49:01",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","478.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","271.9166","0.0000","0.0000","271.9166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669643.intrepid",669643,"intrepid","2014-01-20 22:19:39",20140120,"2014-01-20 23:49:49",20140120,"2014-01-20 23:57:51",20140120,29946708553445,27857609013029,"R.the_end","21600.0000","482.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","274.2000","0.0000","0.0000","274.2000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669799.intrepid",669799,"intrepid","2014-01-20 22:28:18",20140120,"2014-01-20 23:58:34",20140120,"2014-01-21 00:06:27",20140121,29946708553445,27857609013029,"R.the_end","21600.0000","473.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","269.0833","0.0000","0.0000","269.0833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669770.intrepid",669770,"intrepid","2014-01-20 22:28:01",20140120,"2014-01-21 00:07:08",20140121,"2014-01-21 00:14:51",20140121,29946708553445,27857609013029,"R.the_end","21600.0000","463.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","263.3833","0.0000","0.0000","263.3833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669976.intrepid",669976,"intrepid","2014-01-20 22:37:26",20140120,"2014-01-21 00:15:36",20140121,"2014-01-21 00:23:29",20140121,29946708553445,27857609013029,"R.the_end","21600.0000","473.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","269.0833","0.0000","0.0000","269.0833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669932.intrepid",669932,"intrepid","2014-01-20 22:37:17",20140120,"2014-01-21 00:24:21",20140121,"2014-01-21 00:32:10",20140121,29946708553445,27857609013029,"R.the_end","21600.0000","469.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","266.8000","0.0000","0.0000","266.8000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669889.intrepid",669889,"intrepid","2014-01-20 22:37:12",20140120,"2014-01-21 00:32:53",20140121,"2014-01-21 00:40:54",20140121,29946708553445,27857609013029,"R.the_end","21600.0000","481.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","273.6333","0.0000","0.0000","273.6333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669852.intrepid",669852,"intrepid","2014-01-20 22:36:03",20140120,"2014-01-21 00:41:44",20140121,"2014-01-21 00:49:43",20140121,29946708553445,27857609013029,"R.the_end","21600.0000","479.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M1-512",48,0,0,0,0,"0.0000","0.0000","0.0000","272.4833","0.0000","0.0000","272.4833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
